ctrl_1	ENSG00000197756	68	28	40
ctrl_1	ENSG00000163466	315	148	167
ctrl_1	ENSG00000144579	39	17	22
ctrl_1	ENSG00000144567	1	0	1
ctrl_1	ENSG00000036257	34	16	19
ctrl_1	ENSG00000173744	18	12	6
ctrl_1	ENSG00000153827	36	20	16
ctrl_1	ENSG00000135932	79	35	44
ctrl_1	ENSG00000115053	2	1	1
ctrl_1	ENSG00000187514	10	0	10
ctrl_1	ENSG00000135930	3	0	3
ctrl_1	ENSG00000204120	2	2	0
ctrl_1	ENSG00000077044	3	0	3
ctrl_1	ENSG00000157985	1	0	1
ctrl_1	ENSG00000168137	41	15	26
ctrl_1	ENSG00000171148	2	1	1
ctrl_1	ENSG00000075975	1	1	0
ctrl_1	ENSG00000131389	18	9	9
ctrl_1	ENSG00000154781	9	5	4
ctrl_1	ENSG00000206560	2	2	0
ctrl_1	ENSG00000114166	1	1	0
ctrl_1	ENSG00000132967	16	8	8
ctrl_1	ENSG00000182247	11	7	4
ctrl_1	ENSG00000170142	116	54	62
ctrl_1	ENSG00000174738	4	1	3
ctrl_1	ENSG00000077097	7	5	2
ctrl_1	ENSG00000151092	1	0	2
ctrl_1	ENSG00000033867	8	1	7
ctrl_1	ENSG00000163527	1	0	1
ctrl_1	ENSG00000170275	1	1	0
ctrl_1	ENSG00000153560	37	22	15
ctrl_1	ENSG00000170248	9	4	5
ctrl_1	ENSG00000188846	2	0	2
ctrl_1	ENSG00000114857	1	1	0
ctrl_1	ENSG00000185219	1	0	1
ctrl_1	ENSG00000163812	1	1	0
ctrl_1	ENSG00000163818	7	6	1
ctrl_1	ENSG00000160799	2	1	1
ctrl_1	ENSG00000173473	21	12	9
ctrl_1	ENSG00000047849	4	2	2
ctrl_1	ENSG00000177479	51	24	27
ctrl_1	ENSG00000178035	243	141	102
ctrl_1	ENSG00000067560	265	137	128
ctrl_1	ENSG00000004534	65	35	30
ctrl_1	ENSG00000114383	1	1	0
ctrl_1	ENSG00000145041	1	1	0
ctrl_1	ENSG00000162244	2	0	2
ctrl_1	ENSG00000163939	14	7	7
ctrl_1	ENSG00000114902	68	27	41
ctrl_1	ENSG00000272886	2	2	0
ctrl_1	ENSG00000113811	4	0	4
ctrl_1	ENSG00000163946	1	1	0
ctrl_1	ENSG00000168291	46	21	25
ctrl_1	ENSG00000114405	22	11	11
ctrl_1	ENSG00000151276	3	1	2
ctrl_1	ENSG00000144744	17	28	22
ctrl_1	ENSG00000163602	13	5	8
ctrl_1	ENSG00000169855	2	2	0
ctrl_1	ENSG00000179021	4	0	4
ctrl_1	ENSG00000138468	4	3	1
ctrl_1	ENSG00000081154	51	16	35
ctrl_1	ENSG00000160124	3	1	2
ctrl_1	ENSG00000114030	2	1	1
ctrl_1	ENSG00000065485	5	3	2
ctrl_1	ENSG00000206527	12	5	7
ctrl_1	ENSG00000163848	7	2	5
ctrl_1	ENSG00000114520	27	12	15
ctrl_1	ENSG00000175792	35	21	14
ctrl_1	ENSG00000075785	81	54	27
ctrl_1	ENSG00000169714	10	5	5
ctrl_1	ENSG00000091527	27	17	10
ctrl_1	ENSG00000114120	25	11	14
ctrl_1	ENSG00000175054	1	1	0
ctrl_1	ENSG00000114744	16	8	8
ctrl_1	ENSG00000070087	4	1	3
ctrl_1	ENSG00000152601	73	32	41
ctrl_1	ENSG00000163655	1	0	1
ctrl_1	ENSG00000163660	1	1	0
ctrl_1	ENSG00000186432	2	2	0
ctrl_1	ENSG00000114209	199	93	106
ctrl_1	ENSG00000085276	26	11	15
ctrl_1	ENSG00000163584	31	15	16
ctrl_1	ENSG00000154310	3	2	1
ctrl_1	ENSG00000121879	5	5	0
ctrl_1	ENSG00000136518	4	3	1
ctrl_1	ENSG00000163728	1	1	0
ctrl_1	ENSG00000114416	93	49	44
ctrl_1	ENSG00000058063	1	1	0
ctrl_1	ENSG00000043093	59	23	36
ctrl_1	ENSG00000078070	10	5	5
ctrl_1	ENSG00000161203	710	362	348
ctrl_1	ENSG00000175166	583	284	299
ctrl_1	ENSG00000114867	1	1	0
ctrl_1	ENSG00000163882	5	4	1
ctrl_1	ENSG00000163904	7	5	2
ctrl_1	ENSG00000073792	1	0	1
ctrl_1	ENSG00000136527	348	156	192
ctrl_1	ENSG00000244405	17	9	8
ctrl_1	ENSG00000156976	388	242	294
ctrl_1	ENSG00000152492	27	13	15
ctrl_1	ENSG00000163960	1	0	1
ctrl_1	ENSG00000119231	18	10	8
ctrl_1	ENSG00000161267	1	1	0
ctrl_1	ENSG00000182899	7	7	0
ctrl_1	ENSG00000163950	19	12	7
ctrl_1	ENSG00000109685	1	0	1
ctrl_1	ENSG00000087274	164	90	74
ctrl_1	ENSG00000137449	3	1	2
ctrl_1	ENSG00000169744	1	1	0
ctrl_1	ENSG00000178177	4	2	2
ctrl_1	ENSG00000109606	44	22	22
ctrl_1	ENSG00000168214	37	22	15
ctrl_1	ENSG00000169851	4	2	2
ctrl_1	ENSG00000047365	1	0	1
ctrl_1	ENSG00000078140	45	21	24
ctrl_1	ENSG00000121892	2	1	1
ctrl_1	ENSG00000109184	23	15	8
ctrl_1	ENSG00000047315	1	0	1
ctrl_1	ENSG00000083896	15	2	13
ctrl_1	ENSG00000138757	27	11	16
ctrl_1	ENSG00000138750	34	17	17
ctrl_1	ENSG00000118816	34	16	18
ctrl_1	ENSG00000138767	2	2	0
ctrl_1	ENSG00000138756	17	6	11
ctrl_1	ENSG00000138675	3	0	3
ctrl_1	ENSG00000138668	146	67	79
ctrl_1	ENSG00000152795	189	111	78
ctrl_1	ENSG00000138674	8	7	1
ctrl_1	ENSG00000173085	7	2	5
ctrl_1	ENSG00000163110	11	6	5
ctrl_1	ENSG00000168785	3	0	3
ctrl_1	ENSG00000109270	20	12	8
ctrl_1	ENSG00000164032	183	319	267
ctrl_1	ENSG00000109332	541	280	261
ctrl_1	ENSG00000164022	2	0	2
ctrl_1	ENSG00000170522	4	1	3
ctrl_1	ENSG00000145362	4	0	4
ctrl_1	ENSG00000138688	1	1	0
ctrl_1	ENSG00000142731	12	3	9
ctrl_1	ENSG00000138709	1	1	0
ctrl_1	ENSG00000153130	30	16	14
ctrl_1	ENSG00000109445	58	40	18
ctrl_1	ENSG00000153147	88	44	48
ctrl_1	ENSG00000198589	1	0	1
ctrl_1	ENSG00000109670	1	0	1
ctrl_1	ENSG00000121211	12	7	5
ctrl_1	ENSG00000171497	34	18	16
ctrl_1	ENSG00000145414	4	0	4
ctrl_1	ENSG00000164104	427	223	204
ctrl_1	ENSG00000218336	3	0	3
ctrl_1	ENSG00000145494	8	4	4
ctrl_1	ENSG00000154122	2	2	0
ctrl_1	ENSG00000056097	32	20	12
ctrl_1	ENSG00000164190	29	14	15
ctrl_1	ENSG00000145592	2	1	1
ctrl_1	ENSG00000164258	1	0	1
ctrl_1	ENSG00000062194	29	10	19
ctrl_1	ENSG00000113448	4	4	0
ctrl_1	ENSG00000086189	6	4	2
ctrl_1	ENSG00000049192	4	3	1
ctrl_1	ENSG00000153914	8	5	3
ctrl_1	ENSG00000134057	35	16	19
ctrl_1	ENSG00000134058	7	5	2
ctrl_1	ENSG00000083312	81	39	42
ctrl_1	ENSG00000145741	1320	646	674
ctrl_1	ENSG00000164329	12	7	5
ctrl_1	ENSG00000145687	13	4	9
ctrl_1	ENSG00000145715	6	2	4
ctrl_1	ENSG00000134480	44	21	27
ctrl_1	ENSG00000164180	10	6	4
ctrl_1	ENSG00000113391	6	4	2
ctrl_1	ENSG00000175471	5	2	3
ctrl_1	ENSG00000153922	1	0	1
ctrl_1	ENSG00000145725	4	2	2
ctrl_1	ENSG00000184349	2	2	0
ctrl_1	ENSG00000134982	5	4	1
ctrl_1	ENSG00000047188	2	2	0
ctrl_1	ENSG00000177879	104	60	44
ctrl_1	ENSG00000205302	49	26	23
ctrl_1	ENSG00000151292	2	2	0
ctrl_1	ENSG00000168916	4	1	3
ctrl_1	ENSG00000113368	8	7	1
ctrl_1	ENSG00000169567	1	0	1
ctrl_1	ENSG00000217128	2	0	2
ctrl_1	ENSG00000119048	71	26	45
ctrl_1	ENSG00000145833	4	1	3
ctrl_1	ENSG00000113648	111	56	82
ctrl_1	ENSG00000031003	3	2	1
ctrl_1	ENSG00000112983	4	1	3
ctrl_1	ENSG00000120709	2	0	3
ctrl_1	ENSG00000120705	32	19	13
ctrl_1	ENSG00000113013	14	7	7
ctrl_1	ENSG00000131508	279	143	136
ctrl_1	ENSG00000185129	1	1	0
ctrl_1	ENSG00000120306	1	0	1
ctrl_1	ENSG00000146007	1	1	0
ctrl_1	ENSG00000013561	1	0	2
ctrl_1	ENSG00000113552	11	7	4
ctrl_1	ENSG00000131507	15	9	6
ctrl_1	ENSG00000113649	17	8	9
ctrl_1	ENSG00000113712	69	42	27
ctrl_1	ENSG00000113140	2	0	2
ctrl_1	ENSG00000145907	2	1	1
ctrl_1	ENSG00000155506	27	14	13
ctrl_1	ENSG00000082515	1	0	1
ctrl_1	ENSG00000164332	57	30	27
ctrl_1	ENSG00000170234	2	1	1
ctrl_1	ENSG00000221886	1	0	1
ctrl_1	ENSG00000145934	1	1	0
ctrl_1	ENSG00000181163	45	25	20
ctrl_1	ENSG00000113742	3	1	2
ctrl_1	ENSG00000122203	12	7	5
ctrl_1	ENSG00000048162	1	2	6
ctrl_1	ENSG00000113194	10	7	3
ctrl_1	ENSG00000113758	1	1	0
ctrl_1	ENSG00000146067	15	9	6
ctrl_1	ENSG00000197451	17	13	6
ctrl_1	ENSG00000113240	33	19	14
ctrl_1	ENSG00000169045	582	302	280
ctrl_1	ENSG00000113269	4	2	2
ctrl_1	ENSG00000112699	39	24	15
ctrl_1	ENSG00000112739	14	6	8
ctrl_1	ENSG00000010017	48	75	75
ctrl_1	ENSG00000008083	30	17	13
ctrl_1	ENSG00000124789	1	1	0
ctrl_1	ENSG00000112242	5	4	1
ctrl_1	ENSG00000124766	1	0	1
ctrl_1	ENSG00000112308	125	63	62
ctrl_1	ENSG00000204619	1	0	1
ctrl_1	ENSG00000204568	5	1	4
ctrl_1	ENSG00000196230	1	0	2
ctrl_1	ENSG00000204580	6	5	1
ctrl_1	ENSG00000204469	102	49	53
ctrl_1	ENSG00000204463	162	79	83
ctrl_1	ENSG00000204394	1	0	1
ctrl_1	ENSG00000137288	78	40	38
ctrl_1	ENSG00000186577	2	1	1
ctrl_1	ENSG00000124562	1	1	0
ctrl_1	ENSG00000198755	9	7	2
ctrl_1	ENSG00000096063	78	45	33
ctrl_1	ENSG00000112079	78	48	30
ctrl_1	ENSG00000112081	759	381	378
ctrl_1	ENSG00000137409	24	12	12
ctrl_1	ENSG00000001167	6	4	2
ctrl_1	ENSG00000164663	1	1	0
ctrl_1	ENSG00000112576	1	1	0
ctrl_1	ENSG00000048544	1	0	1
ctrl_1	ENSG00000112624	1	1	0
ctrl_1	ENSG00000112640	4	0	4
ctrl_1	ENSG00000112658	3	1	2
ctrl_1	ENSG00000137216	6	2	4
ctrl_1	ENSG00000096384	1	1	0
ctrl_1	ENSG00000096401	109	57	52
ctrl_1	ENSG00000124813	5	2	3
ctrl_1	ENSG00000198087	13	5	8
ctrl_1	ENSG00000112144	2	2	0
ctrl_1	ENSG00000151914	1	0	1
ctrl_1	ENSG00000285976	1	1	0
ctrl_1	ENSG00000118482	16	4	12
ctrl_1	ENSG00000135298	1	1	0
ctrl_1	ENSG00000082269	2	0	2
ctrl_1	ENSG00000112305	13	4	9
ctrl_1	ENSG00000156508	3	0	3
ctrl_1	ENSG00000135316	385	189	196
ctrl_1	ENSG00000135341	51	26	25
ctrl_1	ENSG00000135333	3	2	1
ctrl_1	ENSG00000025796	3	9	12
ctrl_1	ENSG00000123505	100	54	46
ctrl_1	ENSG00000230177	1	1	0
ctrl_1	ENSG00000009413	9	5	4
ctrl_1	ENSG00000010810	26	8	18
ctrl_1	ENSG00000277443	6	3	3
ctrl_1	ENSG00000196591	74	38	36
ctrl_1	ENSG00000111832	2	1	1
ctrl_1	ENSG00000111885	3	0	3
ctrl_1	ENSG00000111897	50	26	24
ctrl_1	ENSG00000079819	27	8	19
ctrl_1	ENSG00000029363	7	4	3
ctrl_1	ENSG00000164442	5	3	2
ctrl_1	ENSG00000135521	7	1	6
ctrl_1	ENSG00000055208	28	10	18
ctrl_1	ENSG00000186625	16	12	4
ctrl_1	ENSG00000181472	5	0	5
ctrl_1	ENSG00000155906	1	0	1
ctrl_1	ENSG00000146457	37	20	21
ctrl_1	ENSG00000112531	107	68	39
ctrl_1	ENSG00000198818	75	31	44
ctrl_1	ENSG00000060762	4	3	1
ctrl_1	ENSG00000075624	5	3	2
ctrl_1	ENSG00000106415	7	4	3
ctrl_1	ENSG00000106443	19	11	8
ctrl_1	ENSG00000006468	130	43	87
ctrl_1	ENSG00000136261	1	1	0
ctrl_1	ENSG00000048052	2	2	0
ctrl_1	ENSG00000122550	2	2	0
ctrl_1	ENSG00000164548	39	19	20
ctrl_1	ENSG00000122566	1057	561	497
ctrl_1	ENSG00000122565	46	30	17
ctrl_1	ENSG00000005020	3	2	1
ctrl_1	ENSG00000106355	108	52	56
ctrl_1	ENSG00000122557	1	0	1
ctrl_1	ENSG00000168303	42	22	20
ctrl_1	ENSG00000105953	47	17	30
ctrl_1	ENSG00000136280	2	2	0
ctrl_1	ENSG00000132432	257	130	127
ctrl_1	ENSG00000224971	1	1	0
ctrl_1	ENSG00000196715	21	12	9
ctrl_1	ENSG00000225648	7	4	3
ctrl_1	ENSG00000106089	1	0	1
ctrl_1	ENSG00000146701	1	1	0
ctrl_1	ENSG00000075213	1	1	0
ctrl_1	ENSG00000135164	2	0	2
ctrl_1	ENSG00000168090	5	2	3
ctrl_1	ENSG00000166508	1	1	0
ctrl_1	ENSG00000172354	93	47	46
ctrl_1	ENSG00000128563	9	4	5
ctrl_1	ENSG00000160991	2	1	1
ctrl_1	ENSG00000170632	6	6	0
ctrl_1	ENSG00000105821	23	11	13
ctrl_1	ENSG00000135250	2	1	1
ctrl_1	ENSG00000091127	2	1	1
ctrl_1	ENSG00000105856	55	30	25
ctrl_1	ENSG00000164597	1	0	1
ctrl_1	ENSG00000128590	7	4	3
ctrl_1	ENSG00000128573	2	2	0
ctrl_1	ENSG00000135269	5	2	3
ctrl_1	ENSG00000128595	10	5	5
ctrl_1	ENSG00000186591	32	14	18
ctrl_1	ENSG00000106484	2	2	0
ctrl_1	ENSG00000105887	1	1	0
ctrl_1	ENSG00000105948	1	1	0
ctrl_1	ENSG00000146963	1	0	1
ctrl_1	ENSG00000133606	48	25	23
ctrl_1	ENSG00000006530	18	8	10
ctrl_1	ENSG00000106028	32	17	15
ctrl_1	ENSG00000055130	14	4	10
ctrl_1	ENSG00000106462	4	3	1
ctrl_1	ENSG00000170265	1	1	0
ctrl_1	ENSG00000164885	1	0	1
ctrl_1	ENSG00000082014	3	2	1
ctrl_1	ENSG00000105993	10	2	8
ctrl_1	ENSG00000205542	25	14	11
ctrl_1	ENSG00000086712	30	12	18
ctrl_1	ENSG00000102054	80	49	31
ctrl_1	ENSG00000188158	3	0	3
ctrl_1	ENSG00000177189	12	10	2
ctrl_1	ENSG00000149970	1	1	0
ctrl_1	ENSG00000130066	81	30	51
ctrl_1	ENSG00000005889	17	4	13
ctrl_1	ENSG00000198947	2	1	1
ctrl_1	ENSG00000180182	32	20	12
ctrl_1	ENSG00000124486	53	35	18
ctrl_1	ENSG00000215301	160	77	83
ctrl_1	ENSG00000147044	9	7	7
ctrl_1	ENSG00000147050	2	1	1
ctrl_1	ENSG00000182872	42	32	10
ctrl_1	ENSG00000126756	76	40	53
ctrl_1	ENSG00000102312	3	3	0
ctrl_1	ENSG00000102317	122	68	54
ctrl_1	ENSG00000124313	4	2	2
ctrl_1	ENSG00000072501	1	1	0
ctrl_1	ENSG00000086758	86	50	36
ctrl_1	ENSG00000083750	1	0	1
ctrl_1	ENSG00000131089	11	7	4
ctrl_1	ENSG00000082458	14	7	7
ctrl_1	ENSG00000184634	35	21	14
ctrl_1	ENSG00000147130	27	18	9
ctrl_1	ENSG00000147162	64	25	39
ctrl_1	ENSG00000102309	3	3	0
ctrl_1	ENSG00000198034	1193	566	627
ctrl_1	ENSG00000131269	4	2	2
ctrl_1	ENSG00000102144	1244	599	647
ctrl_1	ENSG00000165288	1	0	1
ctrl_1	ENSG00000198157	2	0	2
ctrl_1	ENSG00000165259	2	0	2
ctrl_1	ENSG00000188419	4	3	1
ctrl_1	ENSG00000123562	1	0	1
ctrl_1	ENSG00000147224	40	22	18
ctrl_1	ENSG00000157514	18	11	7
ctrl_1	ENSG00000101844	35	18	17
ctrl_1	ENSG00000068366	4	2	2
ctrl_1	ENSG00000157600	18	6	12
ctrl_1	ENSG00000101935	3	2	1
ctrl_1	ENSG00000101901	2	0	2
ctrl_1	ENSG00000005022	10	8	2
ctrl_1	ENSG00000101882	5	4	1
